"","sim_id","grid_size","habitat_percent","spatial_ac","frag_factor","n_pop","species","niche_breadth","sim_steps_pre","sim_steps_post","patches","birth_rate","death_rate","dispersal","dispersal_distance","cc_inter","cc_intra","edge_effects","immigrants","n_samples"
"707",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2372
"708",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2376
"709",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2377
"710",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2378
"711",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2379
"712",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2386
"713",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2387
"714",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2390
"715",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2391
"716",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2392
"717",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2394
"718",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2395
"719",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2396
"720",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2397
"721",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2398
"722",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2414
"723",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2419
"724",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2420
"725",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2421
"726",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2423
"727",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2424
"728",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2426
"729",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2429
"730",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2435
"731",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2436
"732",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2437
"733",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2438
"734",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2439
"735",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2440
"736",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2441
"737",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2443
"738",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2447
"739",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2448
"740",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2458
"741",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2459
"742",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2464
"743",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2470
"744",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2474
"745",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2477
"746",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2487
"747",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2489
"748",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2491
"749",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2494
"750",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2497
"751",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2498
"752",2,50,0.15,0.9,0.9,5000,1000,0.1,40,60,156,0.85,0.25,1,3,60,60,1,50,2499
